wav_id,발화문,상황
5f4280579dd513131eacf1dc,내가 평소에 선망하던 인스타그램 인플루언서와 대화를 나눴어. ,happiness
5f42808f9dd513131eacf1de,나 결혼해.,happiness
5f4280a39dd513131eacf1df,젊었을 때 열심히 아끼고 부지런히 모아서 지금 이렇게 여유롭게 옛일을 추억하며 사는 것 같아.,happiness
5f4280c69dd513131eacf1e0,요새 너무 만족스러워.,happiness
5f4280e69dd513131eacf1e1,오늘 진짜 기분 좋아.,happiness
5f42810a9dd513131eacf1e2,갑자기 쓰러졌던 친구가 의식을 찾아서 너무 기쁘고 안심이 된다.,happiness
5f4281499dd513131eacf1e5,친구가 내가 경제적으로 어려웠을 때 도움을 주었어. 정말 고마워.,happiness
5f4281639dd513131eacf1e6,이제 살날도 얼마 남지 않았으니 슬슬 은퇴를 준비해야겠어.,happiness
5f4281859dd513131eacf1e7,요즘 수영을 새로 배우고 있는데 칭찬을 많이 들어서 기분이 좋아!,happiness
5f4281db9dd513131eacf1e8,회사에서 주 사 일 근무를 시행한다고 해서 너무 신나!,happiness
5f4281fe9dd513131eacf1e9,아이들이 이번에 시험을 쳤는데 성적이 올라서 기분이 좋아.,happiness
5f4282499dd513131eacf1ec,내가 대표이사가 되었어.,happiness
5f4282609dd513131eacf1ed,내가 하고 싶은 일을 찾아서 만족스러워.,happiness
5f4283139dd513131eacf1f2,지난주에 위암이 의심된다고 정밀 검사를 받아 보자 해서 검사하고 왔는데 정말 다행이야.,happiness
5f4283409dd513131eacf1f4,내가 학교폭력을 당했어. 학교폭력 당할 때 너무 무서워서 나중에 게네들을 신고했어.,happiness
5f42839b9dd513131eacf1f7,내가 바빠서 남편하고 애들을 잘 못 챙겼었거든. 그래서 불만들이 다소 있었는데 이제는 좋아졌어.,happiness
5f4283e69dd513131eacf1f9,저번 인사 발령 때 내가 어떤 사람을 다른 부서로 보냈는데 누가 불만이 많았었다고 하네. 너무 미안해.,happiness
5f42840f9dd513131eacf1fa,친구가 많이 아팠는데 이제 좀 좋아진 것 같아 기뻐.,happiness
5f3fe2969dd513131eace8b4,나 드디어 특목고 가게 됐어. 정말 신나.,happiness
5f3fe2a99dd513131eace8b5,퇴직하면 세계 여행이나 가야겠어.,happiness
5f3fe2c59dd513131eace8b6,휴. 정말 다행이지 뭐야.,happiness
5f3fe30b9dd513131eace8c2,가족에게 내 고민을 털어놓았더니 이제 좀 편해졌어.,happiness
5f3fe3329dd513131eace8c7,평소에 가고 싶었던 회사 서류 접수 마감이 오늘이래.,happiness
5f3fe3429dd513131eace8c8,나 그 친구랑 화해했어!,happiness
5f3fe3629dd513131eace8cb,경제적으로 어려워서 도움을 요청 했는데 내 친구가 나를 믿고 큰돈을 빌려 줬어.,happiness
5f3fe37a9dd513131eace8cd,오늘 친구들이랑 여행을 가기로 했어.,happiness
5f3fe3a19dd513131eace8ce,언제 떠나도 이 생에 미련이 남지 않도록 늘 최선을 다해 살아왔어.,happiness
5f3fe3c59dd513131eace8d3,내가 좋아하는 친구와 같은 대학에 갈 수 있게 되었어.,happiness
5f3fe45c9dd513131eace8e1,나는 요리가 취미인 친구가 있어 친구의 음식을 먹을 때마다 너무 좋아.,happiness
5f3fe49f9dd513131eace8e8,지금 만나고 있는 여자친구를 정말 많이 사랑해.,happiness
5f3fe5189dd513131eace8f6,이번에 들어온 신입 사원들이 아주 행동이 민첩해. 일머리도 좋고 말이야.,happiness
5f3fe5189dd513131eace8f7,나 좋아하는 사람에게 고백 받았어!,happiness
5f3fe5359dd513131eace8f9,내일부터 휴가야.,happiness
5f3fe5919dd513131eace904,내가 우리 반에서 가장 높은 점수를 받았다니 너무 감격스러워.,happiness
5f3fe5bb9dd513131eace908,남자친구랑 내일 여행가기로 했는데 정말 설레고 기뻐.,happiness
5f3fe5d79dd513131eace90c,막내가 사춘기라서 신경질적이었는데 요즘 들어서 좋아진 것 같아서 다행이야.,happiness
5f3fe6049dd513131eace90f,최근 아들에게 자전거를 한 대 사줬어.,happiness
5f3fe6269dd513131eace913,오늘 병원에서 신체검사를 받았는데 내 나이보다 십 년이나 젊게 나왔어. 정말 기쁘네.,happiness
5f3fe6369dd513131eace915,내 어머니는 나를 많이 이해해 주시고 절대로 내 생각을 무시하거나 강요를 하지 않으셔서 너무 좋아.,happiness
5f3fe63a9dd513131eace916,우리 집은 가족 여행이 참 편해.,happiness
5f3fe65e9dd513131eace919,물려받은 재산도 없이 노후 대비를 이정도 한 것만으로 다른 사람에게 조언을 해도 충분하다고 자신해.,happiness
5f3fe6759dd513131eace91b,그동안 연락이 닿지 않았던 동창과의 연락이 닿아서 너무나 기뻐.,happiness
5f3fe6799dd513131eace91c,나를 계속 때려왔던 그 친구가 전학을 가서 다시 볼 일 없을 거야.,happiness
5f3fe6989dd513131eace91e,아파서 기분이 우울했는데 직장 동료들이 병문안을 와줘서 고맙고 기운이 나.,happiness
5f3fe6ac9dd513131eace920,친구들과 게이트볼 내기를 했는데 우리 팀이 압도적으로 이겨 기쁘다.,happiness
5f3fe6d39dd513131eace926,동창회에서 나보고 총무를 보라고 해서 걱정도 되지만 내심 기쁘기도 해. ,happiness
5f3fe6f19dd513131eace929,사랑하는 사람과 곧 결혼하게 돼서 기뻐.,happiness
5f3fe7119dd513131eace92d,그동안 회사에서 스트레스를 너무 받았는데 퇴사하고 나니 마음이 편안해.,happiness
5f3fe72e9dd513131eace92e,내 여자친구가 프러포즈를 받아줄 것 같은 확신이 들어.,happiness
5f3fe7709dd513131eace934,내가 육 개월 동안 다리가 저렸잖아. 고기를 멀리하고 채소를 많이 먹었더니 많이 좋아졌어.,happiness
5f3fe7839dd513131eace936,집에 쌀이 떨어져 가는데 돈도 없어. 너무 괴로워.,happiness
5f3fe7b69dd513131eace939,요즘 날아다니는 것처럼 몸이 가벼워.,happiness
5f3fe7d69dd513131eace93c,난 이제 건강에 관해서 느긋한 마음이 생겼어.,happiness
5f3fe8479dd513131eace944,업무가 많아 스트레스받네.,happiness
5f3fe9249dd513131eace95e,나 친구들 만나고 왔는데 기분이 매우 좋아.,happiness
5f3fe96b9dd513131eace96c,내 몸에서 종양이 발견되서 걱정했는데 검사하니 암은 아니라고 했어. 정말 다행이야.,happiness
5f3fe98a9dd513131eace96f,이번에 내가 만든 기획안이 뽑혔어!,happiness
5f3feaaf9dd513131eace99f,우리 회사는 일을 잘하면 항상 보상을 챙겨줘서 일할 맛이 난다. 참 뿌듯해.,happiness
5f3feaf99dd513131eace9ab,성적이 잘 나와서 선택지가 많지만 너무 거기에만 매몰될 것 같아서 천천히 정하려고 해.,happiness
5f3feb859dd513131eace9b9,올해 내가 주관한 사업이 잘되어서 유급휴가를 한 달 동안 받게 되었어.,happiness
5f3febdd9dd513131eace9be,부장님이 내 작업 성과를 기대보다 높게 평가해주셨어.,happiness
5f3fed569dd513131eace9db,나를 좀 도와줄 수 있을까?,happiness
5f3fed6e9dd513131eace9de,이번 보너스가 삼백 퍼센트 나온다고 온 직원들이 신이 났어.,happiness
5f3fede59dd513131eace9e9,건강검진 결과가 어떻게 나왔어? 어디 나쁜 곳 있어?,happiness
5f3ff4f29dd513131eacea38,내가 꾸준히 자식들 위해서 저축과 노후 연금을 납부해서 천만다행이야.,happiness
5f3ff52b9dd513131eacea3a,요즘 정신이 하나도 없어.,happiness
5f3ff5639dd513131eacea3c,성적이 생각보다 잘 나오지 않아서 힘들었는데 이제 마음을?추슬러서 편안해졌어.,happiness
5f3ff5809dd513131eacea3d,이 동네의 내 또래 노인들은 다 성격이 유쾌해서 지내기가 너무 좋아.,happiness
5f3ff60d9dd513131eacea43,요 며칠 잠을 잘 자지 못해서 피곤했는데 어젯밤엔 푹 잘 잤어. 몸이 가뿐하고 머릿속이 맑은 게 참 좋다.,happiness
5f3ff64c9dd513131eacea46,예전에는 대인관계에 신경을 많이 썼는데 나이가 들수록 느긋해지는 것 같아.,happiness
5f3ff65f9dd513131eacea47,아이가 처음으로 내게 아빠라고 하는 것을 들었어.,happiness
5f3ff6809dd513131eacea48,며느리 덕분에 나도 모르게 신이 나서 산책을 너무 오래 했지 뭐야.,happiness
5f3ff6b99dd513131eacea4a,나 드디어 건강한 다이어트 성공했어.,happiness
5f3ff6db9dd513131eacea4c,나 오늘 기분 정말 좋아!,happiness
5f3ff6f29dd513131eacea4d,친구들이랑 제주도 놀러 가는 것을 엄마가 흔쾌해 허락해 주셔서 기뻐.,happiness
5f3ff7119dd513131eacea4e,나 오늘 생일이잖아. 딸 때문에 정말 기분이 날아갈 것 같아.,happiness
5f3ff74d9dd513131eacea50,룸메이트랑 같이 지내니까 생활비도 절약되고 너무 괜찮은 것 같아.,happiness
5f3ff8169dd513131eacea53,경로당에서 함께하는 노인들이 다 유쾌해서 좋아.,happiness
5f4098ac9dd513131eaceb61,이번 주에 샌드위치 휴일이 있어서 너무 좋아.,happiness
5f4098bf9dd513131eaceb62,헬스 개인 트레이너를 잘 만났나 봐.,happiness
5f4098d89dd513131eaceb63,이제 그 애는 다른 학교로 전학을 갈 거야. 빨리 가버렸으면 좋겠다.,happiness
5f40992d9dd513131eaceb67,부인이 드디어 임신했어. 나는 정말 좋은 아빠가 될 거야.,happiness
5f409a129dd513131eaceb6d,얼마 전에 옹알이를 하기 시작하더니 오늘 아침에 드디어 나한테 아빠라고 말했어! 정말 기뻐!,happiness
5f409a3f9dd513131eaceb6f,현장에서 내가 위험한 일을 배정받자 팀장님이 나와 바꿔주었어.,happiness
5f409b3c9dd513131eaceb7a,나를 괴롭힌 애들이 경찰에 잡혀가서 기뻐.,happiness
5f409b5e9dd513131eaceb7b,딸이 내 건강을 위해 안마기를 사줬어! 너무 신나고 기뻐.,happiness
5f409ba59dd513131eaceb7e,나는 지금이 너무 좋은 세대인 것 같아!,happiness
5f409bf19dd513131eaceb81,건강 때문에 걱정했는데 그나마 믿어주는 사람이 있어서 다행이야.,happiness
5f409c0f9dd513131eaceb82,지점장이 무슨 일이 생기더라도 나를 믿어줘서 너무 다행이야.,happiness
5f409c679dd513131eaceb86,오늘 여자친구를 만났는데 너무 이뻐서 좋아.,happiness
5f409d739dd513131eaceb8f,올해 코로나 때문에 힘든 상황인데 다행히도 우리 회사는 적자를 면해서 매우 안심이야.,happiness
5f409dc79dd513131eaceb92,지금 남자친구는 참 좋은 사람이야. 이번 연애는 만족스러워.,happiness
5f409e179dd513131eaceb96,이제 도장만 찍으면 내 생애 첫 계약이 이루어지는데 너무 설레어.,happiness
5f409e7a9dd513131eaceb9a,오늘 꿈을 꿨는데 내가 아파서 자식들이 울었어.,happiness
5f409ec99dd513131eaceb9e,나는 요즘 대인관계가 편안해.,happiness
5f409f249dd513131eaceba1,보험을 여러 개 들어두길 잘했어 덕분에 병원비 부담이 줄어서 기뻐.,happiness
5f409f5c9dd513131eaceba4,건강 검진 결과가 나왔어. 아주 걱정했는데 별문제 없다고 해서 기분이 아주 좋아.,happiness
5f409fe29dd513131eacebab,우리 남편에게 내 은퇴 계획을 털어놓았는데 진지하게 듣고 같이 고민해줬어.,happiness
5f40a0299dd513131eacebae,서술형 시험에 내 답안지가 모범 답안으로 올라서 뿌듯했어.,happiness
5f40a0409dd513131eacebaf,나는 젊을 때부터 노후준비를 해왔기에 걱정 없어.,happiness
5f40a0a29dd513131eacebb3,내 생각에 장어만큼 중년 남성에게 좋은 음식은 없다고 자신해.,happiness
5f40a1079dd513131eacebb7,나는 친구들과의 관계가 너무 좋아.,happiness
5f40a1879dd513131eacebbb,당뇨가 있어서 약을 십 년 넘게 먹고 있어. 이번에 병원에 갔더니 부작용으로 신부전증이 온 거야.,happiness
5f40a4049dd513131eacebf0,일흔의 나이까지 건강하게 살고 있는 나에게 자식들이 여행을 보내줬어.,happiness
5f40a6569dd513131eacec37,너무 행복해. 언니가 식재료를 또 보내줬어.,happiness
5f40a7979dd513131eacec64,요즘에는 나가는 지출이 적어 남은 돈으로 저축을 하고 있어 무척 기쁘고 뿌듯해.,happiness
5f40a81a9dd513131eacec72,우리 부장님은 생산 일정이 촉박하다고 말씀하시는데 나는 왜 이렇게 여유가 있는지 모르겠네.,happiness
5f40a9cc9dd513131eaceca0,나는 이 기업에서 꾸준히 일을 해서 정년퇴임을 할 수 있어.,happiness
5f40acf89dd513131eacecdf,아들이 고생 끝에 취업에 성공하게 되어서 정말 행복해!,happiness
5f40ad659dd513131eacece2,결혼한 지 십 년 차고 나이도 삼십 대 후반이지만 난 아직 아이 낳는 문제에 있어서 느긋해.,happiness
5f40ada89dd513131eacece5,자식들은 언제나 내가 필요할 때 돈을 보내줄 것이라고 생각해.,happiness
5f40af539dd513131eacecf1,열심히 노력하며 살아왔기에 모두가 나를 인정하는 것 같아서 기뻐.,happiness
5f40afda9dd513131eacecf5,로또에 당첨됐어.,happiness
5f40b0dd9dd513131eacecfd,학교에서 따돌림 당했던 것으로부터 해방되어서 마음이 편해.,happiness
5f40b16a9dd513131eaced01,오늘 회사 회식이 있어 집에 좀 늦게 들어갈 거 같아.,happiness
5f40b43e9dd513131eaced22,애교 많은 우리 딸과 유쾌한 우리 아들을 생각하면 매우 행복하단 말이야.,happiness
5f40b4529dd513131eaced23,나와 남편은 정말 친구 같아. 워낙 잘 맞다 보니 같이 있으면 아직도 재미있어.,happiness
5f40b4749dd513131eaced26,멀리 살던 아들 부부가 집 근처로 이사 온다네. 너무 기쁘네.,happiness
5f40b4b09dd513131eaced29,혼자서는 심심했는데 이제 동아리를 만들어서 같이 할 사람들이 생겨서 기뻐.,happiness
5f40b5249dd513131eaced2d,선생님께서 매일 나를 괴롭히던 친구를 제대로 혼내주셨어.,happiness
5f40b57c9dd513131eaced30,투병생활을 오래 하다가 집으로 돌아오니 마음이 편안하군.,happiness
5f40b6899dd513131eaced39,아빠가 보너스를 받고 엄마와 내게 선물을 해주었어!,happiness
5f40b69f9dd513131eaced3a,나이 드니 몸도 아프고 매사에 짜증이 나서 누구한테 믿음도 안 가고 그랬거든.,happiness
5f40b6ea9dd513131eaced3c,오늘 회사에서 내가 볼수록 괜찮은 사람이라는 말을 들었어.,happiness
5f40b7809dd513131eaced42,나 너무 기쁘고 행복한 일이 생겼어!,happiness
5f40b7eb9dd513131eaced45,회사 사람들이 내 생일까지 축하해 주리라고는 생각지도 못했어.,happiness
5f40b98b9dd513131eaced53,노래자랑에서 대상을 수상하여 상금을 받았어.,happiness
5f40b9db9dd513131eaced56,아내가 허리 수술을 받느라고 꼼짝도 못하다가 이제 서서히 움직이니까 너무나 좋아.,happiness
5f40bb259dd513131eaced5f,나이가 들어가면서 건강이 걱정되더라고. 그래서 얼마 전에 건강검진을 받았어.,happiness
5f40bb499dd513131eaced60,이 등과 점수 차이가 많이 나는 걸 보니 안심해도 될 것 같아.,happiness
5f40bc339dd513131eaced68,최종 퇴사일이 정해졌어. 퇴사 후 여행을 가려고 해서 얼른 퇴사하고 싶어.,happiness
5f40bcdf9dd513131eaced6c,나 취업 준비 중이야.,happiness
5f40bdcc9dd513131eaced73,딸이 이번에 대학교를 수석으로 입학했어. 전액 장학금을 받아서 등록금 걱정이 없어서 너무 기뻐.,happiness
5f40be279dd513131eaced76,이번 연극에서 내 친구가 감독으로 데뷔를 하더라고.,happiness
5f40bf249dd513131eaced7e,나 코로나인 줄 알았는데 그냥 독감이었어. 다행이고 기뻐.,happiness
5f40bf8b9dd513131eaced81,본사로부터 부서 인원 증원을 승인받았어.,happiness
5f40bfbd9dd513131eaced83,이번에 몸 상태가 좋아져서 노인정에서 하는 설맞이 잔치에 드디어 가볼 수 있게 돼서 기뻐.,happiness
5f40bfd19dd513131eaced84,내 재정 상태를 믿어.,happiness
